fecha,sena,mano,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
2026-07-12 20:52:02.173857,A,Right,0.3876103460788727,0.41532886028289795,0.4361479580402374,0.45044219493865967,0.46320682764053345,0.4170578420162201,0.41940000653266907,0.42545780539512634,0.4290308356285095,0.3895781338214874,0.39668330550193787,0.41231340169906616,0.41719210147857666,0.36270400881767273,0.363013356924057,0.3824400305747986,0.39076679944992065,0.33541083335876465,0.3204241991043091,0.3383829891681671,0.3525749742984772,0.7780407071113586,0.7495907545089722,0.712138831615448,0.6938673257827759,0.6944780349731445,0.616438090801239,0.5449641346931458,0.502433717250824,0.4644711911678314,0.6261528134346008,0.5916567444801331,0.6446903347969055,0.6828216910362244,0.648148775100708,0.6103022694587708,0.6560291051864624,0.6910444498062134,0.6785236597061157,0.633202850818634,0.6518269181251526,0.6765021681785583,6.639209715331162e-08,-0.017696645110845566,-0.03508024290204048,-0.05404083803296089,-0.07411493360996246,-0.02984779141843319,-0.05069635808467865,-0.06475760042667389,-0.0755610466003418,-0.0370766781270504,-0.06901208311319351,-0.08084716647863388,-0.084322489798069,-0.045430466532707214,-0.07311568409204483,-0.07159946113824844,-0.06566957384347916,-0.05560402199625969,-0.07391858845949173,-0.07174185663461685,-0.0674230307340622
2026-07-12 20:52:02.272778,A,Right,0.38070881366729736,0.4134455919265747,0.43477529287338257,0.449227511882782,0.4594004154205322,0.41823452711105347,0.4264863133430481,0.43267104029655457,0.4368094503879547,0.3896062970161438,0.39275023341178894,0.3958961069583893,0.3964816927909851,0.36064422130584717,0.36480993032455444,0.38719260692596436,0.4026813507080078,0.33313897252082825,0.3347429037094116,0.35441866517066956,0.3709598183631897,0.7707769274711609,0.7474563121795654,0.7096940279006958,0.6854108572006226,0.6858664751052856,0.6138157844543457,0.5509448647499084,0.5079911947250366,0.4692898094654083,0.6171830892562866,0.5573564767837524,0.5192416310310364,0.48767879605293274,0.6369209289550781,0.6114567518234253,0.6521065831184387,0.6906839609146118,0.6683240532875061,0.6375505328178406,0.6623267531394958,0.6954030394554138,3.3239544450225367e-07,-0.023584770038723946,-0.04083797708153725,-0.05909307301044464,-0.07768722623586655,-0.028875652700662613,-0.051852013915777206,-0.06807683408260345,-0.07965130358934402,-0.03574446216225624,-0.06437196582555771,-0.08163487911224365,-0.09113302826881409,-0.045045241713523865,-0.07933873683214188,-0.0870145633816719,-0.08472040295600891,-0.05635041743516922,-0.08158218860626221,-0.08400801569223404,-0.08139077574014664
2026-07-12 20:52:02.380771,A,Right,0.3810042142868042,0.4129183888435364,0.4325089752674103,0.4456615447998047,0.4589456617832184,0.41530683636665344,0.42760345339775085,0.4376137852668762,0.4444369077682495,0.38644468784332275,0.38716864585876465,0.39108753204345703,0.3931503891944885,0.35864847898483276,0.3642435669898987,0.38525059819221497,0.400231271982193,0.3338489532470703,0.34002235531806946,0.36130744218826294,0.3784562349319458,0.7648667097091675,0.7469842433929443,0.7150833606719971,0.691921055316925,0.686041533946991,0.6140589118003845,0.5487093329429626,0.5065933465957642,0.4687415659427643,0.6147215366363525,0.5482857823371887,0.5036142468452454,0.46461522579193115,0.635175883769989,0.6145392656326294,0.6536452770233154,0.6877832412719727,0.6682646870613098,0.6510177850723267,0.6774382591247559,0.7066258192062378,3.924881752936926e-07,-0.026192858815193176,-0.044382352381944656,-0.06307435780763626,-0.08161066472530365,-0.0342673696577549,-0.0591021329164505,-0.0758310854434967,-0.08695762604475021,-0.039317939430475235,-0.06712452322244644,-0.08315031975507736,-0.09187420457601547,-0.04686746746301651,-0.08221506327390671,-0.09056401252746582,-0.08808210492134094,-0.05638822540640831,-0.0839308649301529,-0.0877353847026825,-0.08505773544311523
2026-07-12 20:52:02.481500,A,Right,0.37302708625793457,0.4072541892528534,0.4295837879180908,0.4484841525554657,0.46097734570503235,0.41581159830093384,0.4328365623950958,0.44516098499298096,0.45439401268959045,0.3858402669429779,0.387346476316452,0.3887196481227875,0.39071017503738403,0.3571976125240326,0.34904593229293823,0.34896522760391235,0.34951215982437134,0.3312111496925354,0.3248688578605652,0.3289377987384796,0.3320572078227997,0.7623305320739746,0.7473286986351013,0.7233754396438599,0.7060950398445129,0.7044199109077454,0.6120395064353943,0.5504341125488281,0.5104675889015198,0.4766882658004761,0.6120544075965881,0.5369518995285034,0.4893665313720703,0.4517550468444824,0.6323844790458679,0.5698210000991821,0.5300679802894592,0.5013859272003174,0.6664568781852722,0.6407252550125122,0.6422213315963745,0.6485964059829712,5.188271074985096e-07,-0.030069848522543907,-0.049805037677288055,-0.06754349172115326,-0.08671750873327255,-0.03902280703186989,-0.057724058628082275,-0.07277281582355499,-0.08459563553333282,-0.04046110063791275,-0.0570935420691967,-0.07203944772481918,-0.08399395644664764,-0.043977346271276474,-0.06388062983751297,-0.07857846468687057,-0.08929786086082458,-0.04977551847696304,-0.06959503144025803,-0.07758504897356033,-0.08273652195930481
2026-07-12 20:52:02.577470,A,Right,0.37087100744247437,0.4098550081253052,0.4319622814655304,0.45033928751945496,0.4679065942764282,0.41943424940109253,0.4377140998840332,0.4505595266819,0.4615113437175751,0.3891443908214569,0.39177486300468445,0.39632484316825867,0.39976125955581665,0.35833239555358887,0.35229548811912537,0.3529278635978699,0.3548165559768677,0.33068257570266724,0.30871254205703735,0.2963096499443054,0.28600168228149414,0.789184033870697,0.7650498151779175,0.7374584078788757,0.7257437109947205,0.7299052476882935,0.6316604614257812,0.5640340447425842,0.5224873423576355,0.4867728054523468,0.6283366084098816,0.5500484704971313,0.5003724098205566,0.46103614568710327,0.6462090611457825,0.5769680142402649,0.5290665626525879,0.4890238046646118,0.6799927353858948,0.6347754597663879,0.6027851104736328,0.5742478966712952,3.9415971286871354e-07,-0.02762315422296524,-0.04701643064618111,-0.06558552384376526,-0.08556433022022247,-0.03875255957245827,-0.06028049811720848,-0.0763879269361496,-0.08900904655456543,-0.04348093271255493,-0.06345504522323608,-0.07988598942756653,-0.09276195615530014,-0.05077451094985008,-0.07206431031227112,-0.08936621248722076,-0.10188605636358261,-0.060366615653038025,-0.08141615241765976,-0.0932050496339798,-0.1013898029923439
2026-07-12 20:52:02.667674,A,Right,0.37032604217529297,0.4100310206413269,0.4364837110042572,0.4582788348197937,0.47919195890426636,0.42175087332725525,0.4420521855354309,0.4556480944156647,0.4672134518623352,0.39036843180656433,0.39543434977531433,0.4000711143016815,0.4029969573020935,0.35850989818573,0.3526168763637543,0.35251176357269287,0.35415399074554443,0.3294225037097931,0.3046463429927826,0.29061856865882874,0.27995312213897705,0.8022260665893555,0.7798635959625244,0.752984881401062,0.7440873384475708,0.7527638673782349,0.6480612754821777,0.5792070031166077,0.5383432507514954,0.5024713277816772,0.6416587829589844,0.5625312328338623,0.5118986964225769,0.4712042510509491,0.6565149426460266,0.5833859443664551,0.533933699131012,0.49285054206848145,0.6870757341384888,0.6369524598121643,0.6026421189308167,0.5719356536865234,3.491727511573117e-07,-0.024421723559498787,-0.04236729070544243,-0.059867534786462784,-0.07887576520442963,-0.03868415206670761,-0.06061914935708046,-0.07697092741727829,-0.0898115262389183,-0.04486393928527832,-0.06566358357667923,-0.08239907026290894,-0.09561198949813843,-0.053052984178066254,-0.07433661073446274,-0.09107431769371033,-0.1034502163529396,-0.06327027827501297,-0.08445067703723907,-0.09598122537136078,-0.10400078445672989
2026-07-12 20:52:02.786447,A,Right,0.3678470551967621,0.41203975677490234,0.44440335035324097,0.4713698923587799,0.49600303173065186,0.425370991230011,0.4482126533985138,0.46250319480895996,0.4739339351654053,0.39393937587738037,0.40152090787887573,0.40738704800605774,0.41033273935317993,0.3611011803150177,0.35631924867630005,0.3560388386249542,0.3570256531238556,0.33046722412109375,0.3087029457092285,0.29558634757995605,0.28548043966293335,0.8034693002700806,0.7834838628768921,0.754666805267334,0.7440716028213501,0.7399670481681824,0.6539965271949768,0.5867050886154175,0.5460671782493591,0.5105456113815308,0.6447926163673401,0.5672184228897095,0.5167507529258728,0.47597014904022217,0.6574836373329163,0.58535236120224,0.5349791049957275,0.4936138987541199,0.6865848898887634,0.6345345377922058,0.5987851619720459,0.567405104637146,3.092455642672576e-07,-0.023196496069431305,-0.03830268234014511,-0.053077924996614456,-0.06964439153671265,-0.03703921288251877,-0.05860733613371849,-0.07430645078420639,-0.08643492311239243,-0.0432598702609539,-0.0637546181678772,-0.08061229437589645,-0.09395003318786621,-0.05150914937257767,-0.07335390150547028,-0.09027362614870071,-0.10263033211231232,-0.06159383803606033,-0.08418084681034088,-0.09624302387237549,-0.10432672500610352
2026-07-12 20:52:02.868312,A,Right,0.36678555607795715,0.4145471453666687,0.45018139481544495,0.47817888855934143,0.5008497834205627,0.4268101155757904,0.4506160318851471,0.46505555510520935,0.4762197434902191,0.3953457772731781,0.4031635522842407,0.40866947174072266,0.4111766517162323,0.362989217042923,0.3583833575248718,0.35782843828201294,0.3579084277153015,0.3331352770328522,0.3112696409225464,0.2981545329093933,0.287960946559906,0.7972735166549683,0.7799933552742004,0.7474886775016785,0.7295634150505066,0.7285259962081909,0.6494131088256836,0.5837679505348206,0.5428586602210999,0.506931483745575,0.638991117477417,0.5601173043251038,0.5102949142456055,0.47019678354263306,0.6500829458236694,0.5765720009803772,0.5265129208564758,0.4862579107284546,0.6777433156967163,0.6247287392616272,0.588313102722168,0.5568035840988159,2.8735649948430364e-07,-0.021378599107265472,-0.034083981066942215,-0.046517133712768555,-0.0608513280749321,-0.034890685230493546,-0.05396250635385513,-0.06768520176410675,-0.07885686308145523,-0.04098115861415863,-0.06005299463868141,-0.0758153647184372,-0.08834976702928543,-0.048750728368759155,-0.07019031792879105,-0.08719120174646378,-0.09941107034683228,-0.058025822043418884,-0.08008082956075668,-0.09237822890281677,-0.10069971531629562
2026-07-12 20:52:02.966561,A,Right,0.36470553278923035,0.4133058488368988,0.4506477415561676,0.4791873097419739,0.5003274083137512,0.42688441276550293,0.451151579618454,0.4662405252456665,0.47797489166259766,0.3958219885826111,0.403632789850235,0.4099717438220978,0.4133453071117401,0.363992840051651,0.35920897126197815,0.3582843244075775,0.35734039545059204,0.3343019485473633,0.31428009271621704,0.3019351363182068,0.29193902015686035,0.7941075563430786,0.7787134051322937,0.7452974319458008,0.7264366149902344,0.7249797582626343,0.6483248472213745,0.5825627446174622,0.5415023565292358,0.5058934688568115,0.6366897225379944,0.5576730370521545,0.5089351534843445,0.469185471534729,0.6465664505958557,0.5731183290481567,0.5234830379486084,0.48310452699661255,0.6728570461273193,0.6208270788192749,0.5846308469772339,0.5527328252792358,2.9623330988215457e-07,-0.02283501625061035,-0.035416971892118454,-0.0472322516143322,-0.06088869646191597,-0.036615245044231415,-0.05584801360964775,-0.06971587240695953,-0.08101284503936768,-0.04170648381114006,-0.06115243583917618,-0.07720212638378143,-0.08994419127702713,-0.048464637249708176,-0.07034112513065338,-0.0874483585357666,-0.099640853703022,-0.05682651326060295,-0.07928042113780975,-0.09182808548212051,-0.1002894788980484
2026-07-12 20:52:03.065501,A,Right,0.3656731843948364,0.41398996114730835,0.4500318765640259,0.47830450534820557,0.5016872882843018,0.42638224363327026,0.4507722556591034,0.46585574746131897,0.4776301681995392,0.39527586102485657,0.40304556488990784,0.4096720516681671,0.4133516550064087,0.36339426040649414,0.358004093170166,0.35687923431396484,0.35602426528930664,0.333774596452713,0.3128458857536316,0.3003866672515869,0.2905550003051758,0.7962720990180969,0.7806708216667175,0.7480809092521667,0.729322075843811,0.7270911335945129,0.6505209803581238,0.5850691199302673,0.544074535369873,0.5079932808876038,0.6385546922683716,0.5606507062911987,0.5116295218467712,0.4714043140411377,0.6482642292976379,0.575197160243988,0.5260568857192993,0.4862469434738159,0.6746997833251953,0.6231213212013245,0.5872480273246765,0.5558187365531921,3.047930192678905e-07,-0.023123502731323242,-0.036112263798713684,-0.048299390822649,-0.06217704340815544,-0.03711342439055443,-0.056404706090688705,-0.07016313821077347,-0.08133020251989365,-0.042014118283987045,-0.06145068258047104,-0.0774252787232399,-0.09012061357498169,-0.048593588173389435,-0.07037855684757233,-0.08746412396430969,-0.09966611117124557,-0.05680162459611893,-0.07899340242147446,-0.09146954119205475,-0.09989158064126968
2026-07-12 20:52:03.178496,A,Right,0.36919134855270386,0.4178186357021332,0.45017728209495544,0.47520822286605835,0.49931982159614563,0.4255593717098236,0.4495106339454651,0.46512991189956665,0.4780140817165375,0.3962063789367676,0.4040699601173401,0.4115036427974701,0.4163711965084076,0.3657892942428589,0.3590005934238434,0.35830605030059814,0.35846811532974243,0.3366120159626007,0.31482750177383423,0.3033357858657837,0.2945837378501892,0.8136232495307922,0.788938045501709,0.7499682903289795,0.7249502539634705,0.7164679765701294,0.6564939618110657,0.5923659801483154,0.5546621680259705,0.5206971764564514,0.6476460099220276,0.5733528137207031,0.5267345309257507,0.4880114793777466,0.6588848233222961,0.5887812376022339,0.5410661101341248,0.5022151470184326,0.6856710910797119,0.6344782114028931,0.5986717343330383,0.5668098330497742,2.9164507964196673e-07,-0.021289752796292305,-0.03400838375091553,-0.046663545072078705,-0.06079421937465668,-0.03167099133133888,-0.05140869319438934,-0.06644138693809509,-0.07839207351207733,-0.03756897523999214,-0.056967657059431076,-0.07339364290237427,-0.08657744526863098,-0.04551556706428528,-0.06655050069093704,-0.08291858434677124,-0.09491369873285294,-0.05523110553622246,-0.0758940801024437,-0.0876266211271286,-0.09588044881820679
2026-07-12 20:52:03.588927,A,Left,0.7553973197937012,0.7134683728218079,0.6755344271659851,0.6572694182395935,0.6422796845436096,0.7053878903388977,0.6976141333580017,0.6923956871032715,0.690571665763855,0.7300143241882324,0.7157862186431885,0.7109531164169312,0.7164434194564819,0.7527241706848145,0.7378284931182861,0.7314360737800598,0.7355392575263977,0.7740833759307861,0.7578142285346985,0.7509068250656128,0.7542054057121277,0.7446447014808655,0.7377045154571533,0.687988817691803,0.646098256111145,0.6159332990646362,0.6078359484672546,0.5539532899856567,0.5197249054908752,0.49096840620040894,0.6090023517608643,0.5867552757263184,0.6297122836112976,0.6592065095901489,0.619642436504364,0.6033710241317749,0.6447252631187439,0.6709668040275574,0.6377147436141968,0.6235533356666565,0.6539076566696167,0.6764172911643982,-1.7945535546459723e-07,-0.01386475283652544,-0.021260211244225502,-0.029069794341921806,-0.036541156470775604,-0.008067198097705841,-0.019600121304392815,-0.02716902643442154,-0.03356388583779335,-0.010138466022908688,-0.030202414840459824,-0.034473713487386703,-0.032810721546411514,-0.014529399573802948,-0.034459393471479416,-0.029637079685926437,-0.02221676893532276,-0.02041006088256836,-0.03433302044868469,-0.03046695701777935,-0.024696309119462967
